trader_id,side,price,qty
6,Bid,0,5446
4,Bid,0,18666
0,Bid,0,18476
2,Bid,0,5514
8,Ask,4806,638
7,Ask,4806,300
0,Bid,0,24822
6,Bid,0,2254
1,Bid,4806,462
5,Ask,4806,1200
9,Bid,4806,600
4,Bid,4806,400
1,Bid,0,7531
5,Bid,0,7158
9,Ask,4806,200
6,Bid,4806,800
1,Bid,0,15844
1,Bid,0,15398
9,Bid,4806,600
2,Ask,4806,800
5,Bid,0,19098
5,Ask,4806,571
4,Ask,4806,200
1,Bid,0,6917
3,Bid,4806,200
7,Bid,0,24253
1,Bid,0,820
0,Bid,0,14627
2,Ask,4806,100
8,Ask,4806,100
9,Ask,4806,200
9,Bid,0,12461
1,Bid,0,23177
4,Bid,4806,300
5,Bid,4806,1000
9,Bid,0,20751
5,Bid,0,12714
1,Bid,0,15712
3,Bid,4806,200
6,Bid,0,10519
8,Ask,4806,2100
2,Bid,0,10756
7,Bid,0,22509
3,Bid,0,26429
7,Bid,4806,500
2,Bid,0,23339
8,Bid,4806,200
2,Bid,0,21538
7,Bid,0,1926
9,Bid,0,13507
1,Bid,4806,200
8,Bid,0,11656
4,Bid,0,24605
1,Bid,0,6905
1,Bid,4806,800
6,Ask,4806,16238
0,Bid,0,8130
2,Bid,0,11825
2,Bid,4806,100
7,Ask,4806,424
2,Bid,0,28394
9,Bid,0,16404
3,Bid,4806,1000
2,Bid,4806,400
2,Bid,0,22807
2,Bid,0,27344
7,Bid,0,17298
4,Bid,4806,200
3,Bid,0,13541
4,Bid,0,25625
9,Bid,0,17847
9,Bid,4806,1000
7,Bid,0,4154
6,Bid,0,8198
8,Bid,0,4888
0,Bid,0,2313
8,Ask,4806,2755
1,Bid,0,7415
8,Bid,0,19010
2,Bid,0,21804
4,Bid,0,22750
0,Bid,4805,1100
1,Ask,4805,200
8,Bid,0,15482
6,Bid,0,29209
6,Bid,4805,1000
8,Bid,4805,3000
9,Bid,0,27332
5,Ask,4805,1300
1,Ask,4805,1300
3,Bid,4805,1300
6,Ask,4805,1300
2,Bid,0,25539
6,Ask,4805,5000
4,Bid,0,17181
2,Bid,4805,3104
3,Bid,0,6988
9,Bid,4805,200
3,Ask,4805,200
9,Bid,4805,2000
4,Bid,0,6514
3,Bid,4805,2000
3,Bid,0,27190
2,Bid,0,13855
8,Bid,4805,2000
1,Bid,0,22835
7,Bid,0,19388
6,Bid,4805,2000
6,Bid,0,23518
5,Bid,0,13865
2,Bid,4805,200
4,Ask,4805,1000
4,Bid,4805,1200
7,Bid,0,19028
8,Bid,0,14608
3,Bid,4805,2000
9,Bid,0,12493
9,Bid,0,1108
7,Bid,0,2425
7,Ask,4805,1000
6,Bid,4805,200
9,Bid,0,7178
8,Bid,0,20584
5,Ask,4805,400
5,Bid,4805,600
6,Bid,4805,1000
7,Bid,4805,100
8,Bid,0,25918
9,Bid,0,15879
5,Bid,4806,100
8,Bid,0,12012
9,Bid,0,2488
4,Bid,0,20656
3,Ask,4805,200
8,Bid,4805,400
8,Bid,0,2736
1,Bid,0,10627
8,Bid,4805,200
5,Ask,4805,500
0,Bid,0,11143
9,Ask,4805,1000
7,Bid,4805,200
3,Bid,0,11716
0,Bid,0,4293
9,Bid,4805,1000
4,Bid,4805,300
3,Bid,0,10974
7,Bid,0,5216
0,Bid,4805,200
5,Bid,0,22830
5,Ask,4805,1438
4,Bid,4805,300
2,Bid,0,7380
2,Bid,4805,600
9,Ask,4805,400
1,Bid,4805,100
7,Bid,0,14085
1,Bid,0,17124
4,Bid,0,700
8,Bid,0,18026
2,Bid,0,23051
0,Bid,4805,200
5,Bid,4805,100
6,Bid,4805,300
2,Bid,0,19568
8,Bid,4805,1000
2,Bid,0,8963
9,Bid,4805,200
3,Bid,0,28054
6,Ask,4805,100
6,Bid,0,14018
6,Ask,4805,500
7,Bid,4805,125
0,Ask,4805,400
3,Ask,4805,100
1,Bid,0,27257
8,Bid,0,20813
4,Bid,0,19564
0,Bid,0,26685
5,Ask,4805,800
1,Bid,0,27245
3,Bid,0,9686
1,Bid,4805,500
6,Bid,4805,300
9,Bid,0,5612
8,Bid,4805,500
2,Bid,4805,100
4,Bid,4805,800
9,Bid,0,30012
2,Bid,0,15585
7,Bid,4805,300
7,Bid,4805,1000
0,Ask,4805,224
3,Bid,4805,500
0,Bid,0,2100
0,Bid,4805,100
5,Bid,0,16168
0,Bid,4805,300
4,Bid,4805,1000
0,Ask,4805,138
0,Bid,4805,500
6,Bid,0,3911
4,Bid,4805,2007
7,Bid,0,10668
7,Bid,0,18007
6,Bid,4805,1200
5,Bid,4805,1107
0,Bid,0,1453
5,Bid,4805,300
3,Bid,0,3664
9,Bid,0,4619
7,Ask,4805,100
4,Bid,0,12201
4,Ask,4805,100
9,Bid,0,12411
4,Bid,4805,500
0,Bid,0,11112
4,Bid,4805,500
1,Bid,0,28883
0,Bid,0,4524
1,Bid,0,9964
0,Bid,0,26402
7,Bid,0,11410
3,Bid,0,16197
9,Bid,0,539
4,Bid,0,14777
5,Bid,4806,1000
1,Bid,4806,1000
7,Ask,4806,1000
9,Bid,0,25652
3,Bid,0,26741
4,Ask,4806,500
1,Bid,0,4450
6,Bid,4806,2000
3,Ask,4806,2000
3,Ask,4806,2000
6,Bid,0,13507
5,Ask,4806,2000
7,Ask,4806,2000
3,Bid,4806,2000
5,Ask,4806,2000
5,Bid,0,29406
0,Ask,4806,2000
0,Bid,4806,2000
5,Ask,4806,2000
3,Bid,0,11402
4,Ask,4806,500
0,Bid,0,10860
8,Bid,0,15072
0,Bid,0,14895
2,Bid,0,16658
2,Bid,0,17882
3,Bid,0,10546
9,Bid,0,22497
6,Bid,0,10579
2,Ask,4805,500
5,Bid,0,13330
5,Bid,0,17901
0,Bid,0,20224
9,Ask,4805,1000
4,Bid,4805,1000
8,Ask,4805,500
2,Bid,0,19635
4,Bid,0,27763
8,Bid,4805,800
9,Bid,0,29016
1,Bid,0,12091
8,Bid,0,12147
7,Bid,0,12862
3,Bid,0,8598
6,Bid,0,12554
1,Bid,4806,500
4,Bid,0,29521
0,Ask,4806,200
7,Ask,4806,1300
0,Bid,0,13041
9,Bid,0,18597
4,Bid,4806,1000
8,Ask,4806,300
9,Bid,0,11753
3,Bid,0,14799
4,Ask,4806,500
3,Ask,4807,300
1,Bid,4807,300
9,Bid,0,28970
6,Bid,0,9304
6,Bid,0,23382
3,Ask,4806,100
1,Bid,0,7148
3,Bid,0,23027
5,Bid,4807,400
7,Ask,4807,1500
8,Bid,0,6771
0,Bid,0,17059
5,Bid,0,12630
9,Bid,4807,100
4,Bid,0,2615
7,Bid,0,22315
6,Bid,0,28410
8,Ask,4807,500
1,Bid,0,29372
8,Bid,0,14429
0,Bid,0,15823
3,Bid,4807,1000
1,Bid,4807,500
3,Bid,4807,1000
7,Bid,4807,2000
9,Bid,0,14584
0,Bid,4807,3000
2,Bid,0,13234
2,Bid,0,9434
4,Bid,4807,2000
7,Bid,0,11246
7,Bid,4807,2000
5,Bid,0,13566
0,Bid,4807,5000
2,Bid,4807,2000
9,Bid,0,25634
8,Bid,4807,1300
2,Bid,0,2317
3,Bid,4807,2000
3,Bid,0,1525
8,Ask,4807,1000
2,Bid,0,20232
8,Bid,0,26661
4,Bid,0,27791
1,Bid,0,17367
7,Bid,0,27487
5,Bid,4807,1000
9,Bid,0,1423
4,Bid,4807,100
0,Bid,0,29836
5,Bid,0,12606
9,Bid,4807,500
3,Bid,0,2173
3,Ask,4807,2000
2,Bid,4807,1300
9,Bid,0,24891
5,Bid,0,5509
0,Bid,0,19579
8,Bid,4807,200
8,Bid,4807,300
7,Bid,0,15014
5,Bid,0,5143
4,Bid,0,7384
2,Bid,4807,800
7,Bid,0,29813
3,Ask,4807,800
2,Ask,4807,100
2,Ask,4807,100
1,Bid,4807,100
5,Ask,4807,100
4,Bid,0,19985
3,Bid,0,24926
7,Ask,4807,1500
7,Ask,4807,200
9,Ask,4807,100
0,Bid,4807,4400
8,Bid,0,17598
8,Bid,0,11995
5,Ask,4807,100
5,Bid,4807,100
8,Bid,0,28502
7,Bid,4807,800
9,Bid,4806,800
1,Bid,0,7308
8,Bid,0,5924
5,Bid,0,10758
3,Bid,4807,500
1,Bid,4807,500
2,Bid,0,6035
1,Bid,0,5066
7,Bid,0,29630
1,Bid,0,646
8,Bid,4807,100
1,Bid,0,25020
9,Bid,0,12708
3,Bid,4807,2000
6,Bid,4807,2000
1,Bid,4807,2000
3,Bid,0,16709
4,Ask,4807,800
5,Bid,4807,1000
3,Bid,0,15885
2,Ask,4807,1900
8,Ask,4807,2000
9,Bid,0,13054
5,Bid,4807,4100
6,Bid,4806,2500
8,Bid,0,14108
5,Ask,4807,100
6,Bid,0,13778
8,Ask,4807,700
9,Bid,0,29246
6,Bid,0,24854
0,Bid,0,29219
5,Bid,4807,2000
3,Bid,0,13797
4,Bid,0,17855
3,Bid,0,30345
0,Bid,0,14642
7,Ask,4807,1200
0,Bid,0,3990
2,Bid,0,23401
3,Bid,0,8644
7,Bid,4807,100
8,Bid,4807,1000
5,Bid,4807,100
7,Bid,0,29227
6,Bid,0,14562
0,Ask,4807,100
9,Bid,0,7147
8,Bid,0,21910
2,Ask,4807,800
8,Bid,0,2814
8,Bid,0,1085
2,Bid,4807,500
1,Bid,4807,2456
3,Bid,4807,800
4,Bid,4807,300
8,Bid,4807,1052
1,Bid,0,19244
6,Bid,0,9581
8,Ask,4807,3507
1,Ask,4807,2000
7,Bid,0,29495
7,Bid,0,14043
6,Bid,4807,200
0,Bid,0,27851
9,Ask,4807,200
6,Bid,0,30069
1,Bid,0,28634
1,Bid,4807,500
6,Bid,0,16976
8,Ask,4807,800
1,Bid,0,25146
3,Bid,0,21559
4,Ask,4807,200
2,Bid,0,15567
5,Ask,4807,200
7,Bid,0,5247
4,Ask,4807,200
5,Bid,0,25570
2,Bid,4807,1000
1,Bid,0,10049
7,Bid,4807,200
1,Bid,0,4961
0,Bid,4807,1000
0,Bid,0,11843
5,Bid,0,14172
0,Bid,0,21077
0,Bid,4807,2000
3,Bid,4807,5000
8,Bid,0,22789
4,Bid,4806,400
4,Ask,4806,500
9,Bid,4806,2000
3,Bid,4806,1600
6,Ask,4806,400
6,Bid,0,9867
9,Bid,4806,1900
2,Bid,0,18120
1,Ask,4806,300
6,Bid,0,26832
4,Ask,4806,1100
0,Bid,4806,2000
1,Bid,4807,300
7,Bid,4807,500
2,Bid,0,10578
0,Ask,4806,1011
7,Bid,4806,181
3,Ask,4806,1519
1,Bid,4806,5000
7,Bid,0,11704
9,Bid,0,16339
9,Bid,0,5003
6,Bid,4806,800
7,Ask,4806,800
4,Ask,4806,800
1,Bid,4806,100
8,Ask,4806,100
8,Bid,4806,100
7,Ask,4806,1000
5,Ask,4806,1000
3,Ask,4806,400
8,Bid,0,16429
4,Bid,0,18435
8,Bid,0,16381
7,Bid,4806,400
5,Bid,4806,1600
4,Bid,4806,700
2,Ask,4806,200
9,Bid,4805,500
5,Bid,4805,2000
1,Bid,0,24973
0,Bid,4805,2000
3,Bid,0,4729
7,Bid,4805,2000
8,Ask,4805,2000
6,Bid,0,21776
9,Ask,4805,1200
0,Ask,4805,3200
3,Ask,4805,2000
2,Ask,4805,2000
2,Bid,0,13269
4,Bid,0,29647
5,Ask,4805,2500
1,Bid,0,21001
6,Ask,4805,1400
0,Ask,4805,600
6,Bid,4805,400
7,Bid,4805,100
2,Ask,4805,200
6,Bid,0,22098
3,Ask,4805,1000
5,Bid,0,21651
5,Bid,0,3553
6,Bid,4805,300
7,Bid,4805,1000
0,Bid,4805,438
4,Bid,0,4241
9,Bid,0,2726
9,Ask,4805,5000
1,Bid,0,17984
4,Ask,4805,7900
1,Bid,0,25210
0,Bid,4805,200
4,Bid,4805,100
8,Bid,0,10232
3,Bid,0,3392
4,Bid,0,17577
0,Bid,0,27563
3,Bid,0,28404
0,Bid,0,22067
8,Bid,4805,500
0,Bid,0,13997
1,Bid,0,6771
1,Bid,4805,850
8,Bid,0,6454
0,Ask,4805,162
2,Bid,0,11104
2,Bid,4805,500
1,Ask,4805,100
1,Bid,0,14582
8,Bid,0,155
4,Bid,0,14981
0,Bid,4806,500
1,Bid,0,28135
3,Bid,0,27285
5,Bid,4805,3000
0,Bid,0,9144
3,Ask,4805,100
9,Ask,4805,8000
2,Bid,0,24833
9,Bid,4805,1400
4,Bid,4805,232
8,Bid,0,18417
8,Bid,4805,100
6,Bid,0,8186
0,Ask,4805,1536
8,Bid,0,3446
4,Ask,4805,1795
8,Ask,4805,1858
7,Bid,0,9887
8,Bid,0,9618
9,Bid,0,12459
5,Ask,4805,500
7,Bid,0,24687
0,Bid,0,14630
4,Bid,4805,2000
8,Bid,4805,1068
8,Bid,0,2372
4,Bid,4805,1210
4,Bid,0,26594
1,Bid,4805,1438
0,Ask,4805,300
2,Bid,4805,100
8,Bid,4805,100
1,Ask,4805,400
7,Bid,0,14399
4,Bid,0,21844
5,Ask,4805,700
6,Bid,0,7502
5,Ask,4805,1600
9,Bid,4805,100
8,Bid,4805,100
2,Bid,4804,100
1,Bid,0,1437
4,Bid,0,26126
0,Bid,0,426
4,Bid,4804,1300
8,Bid,0,27847
8,Bid,0,15842
6,Bid,4804,5000
9,Bid,0,27445
5,Bid,0,15236
6,Bid,0,5275
5,Bid,4804,3876
9,Bid,0,27737
4,Ask,4804,5000
6,Ask,4804,5000
4,Bid,0,7249
4,Bid,4804,1000
5,Bid,0,15098
6,Bid,4804,100
7,Bid,0,16994
9,Bid,0,19264
9,Bid,0,5989
7,Bid,4804,100
6,Bid,4804,100
4,Bid,0,9095
6,Bid,0,23674
0,Bid,0,2404
6,Bid,0,23293
2,Bid,0,7762
0,Bid,4805,2000
4,Bid,0,12191
8,Ask,4804,376
4,Bid,4804,1000
2,Bid,0,13098
0,Bid,4804,500
2,Bid,0,2393
8,Bid,0,28089
1,Bid,0,7482
7,Bid,0,5356
3,Bid,4805,800
5,Bid,4805,500
2,Ask,4805,150
0,Bid,0,28291
2,Bid,4805,350
3,Ask,4805,450
6,Bid,4805,2455
9,Bid,0,14281
0,Bid,0,25138
7,Bid,0,4002
6,Bid,0,13413
4,Bid,0,21589
1,Bid,0,12229
2,Bid,4805,100
4,Bid,4805,200
6,Bid,4805,1000
8,Bid,4805,100
1,Bid,0,13178
0,Bid,0,3383
2,Bid,0,2301
9,Bid,4805,175
1,Bid,0,6140
7,Bid,4805,301
2,Bid,4805,100
3,Bid,4805,100
2,Bid,0,14094
5,Bid,4805,100
5,Ask,4805,100
8,Bid,0,16541
5,Bid,0,24884
7,Bid,4806,166
0,Bid,0,13473
7,Bid,0,8402
0,Bid,4806,326
6,Bid,0,22609
8,Ask,4806,154
8,Ask,4806,500
5,Bid,0,26845
4,Bid,0,26348
5,Bid,0,16303
4,Ask,4806,829
4,Bid,4806,100
9,Bid,0,3345
2,Ask,4805,100
7,Bid,0,22992
9,Bid,4805,300
5,Bid,0,7356
0,Ask,4805,100
0,Ask,4805,800
8,Bid,0,10903
9,Ask,4805,1000
9,Ask,4805,1000
5,Ask,4806,200
2,Bid,0,30076
1,Ask,4805,400
0,Ask,4805,500
4,Bid,0,24353
7,Bid,4805,500
0,Ask,4805,400
5,Ask,4805,100
2,Bid,4805,462
5,Bid,4805,100
2,Bid,4805,100
2,Ask,4805,100
3,Bid,4805,200
3,Ask,4805,100
6,Bid,0,26950
1,Bid,0,17297
7,Ask,4805,100
1,Bid,0,23316
5,Bid,0,14199
0,Ask,4805,400
9,Bid,0,5339
2,Bid,0,737
1,Bid,4805,100
0,Ask,4805,700
3,Bid,0,22249
8,Bid,4805,100
3,Bid,4805,100
1,Bid,0,21906
4,Bid,0,25806
5,Bid,4805,100
1,Ask,4804,200
2,Bid,0,18860
2,Bid,0,11581
8,Bid,4804,500
4,Bid,4804,800
0,Ask,4804,1200
6,Bid,4804,976
1,Bid,4804,624
0,Bid,0,22326
0,Ask,4805,100
4,Bid,0,10569
2,Bid,0,7355
3,Ask,4805,100
0,Bid,0,10711
6,Bid,4805,100
0,Bid,0,17669
9,Bid,0,18763
2,Bid,0,22447
4,Bid,0,5889
0,Bid,4805,100
7,Bid,0,22399
0,Bid,0,21769
0,Bid,0,20673
3,Bid,0,17172
6,Bid,0,29211
5,Bid,0,4397
2,Bid,0,9539
2,Bid,0,18424
4,Ask,4805,200
5,Bid,0,26758
9,Bid,0,13635
2,Bid,0,28075
4,Ask,4805,100
5,Bid,0,4811
4,Bid,4805,700
0,Ask,4806,5000
0,Bid,0,22386
1,Bid,0,12858
4,Ask,4806,1000
1,Bid,4806,500
9,Bid,0,12457
5,Ask,4806,171
5,Ask,4806,329
7,Bid,0,15133
4,Bid,0,12845
3,Ask,4806,500
3,Bid,0,26652
6,Bid,4806,1600
0,Bid,4805,100
9,Bid,4805,2000
0,Ask,4806,200
1,Ask,4806,924
0,Ask,4806,200
0,Bid,4806,300
0,Ask,4806,200
6,Bid,4806,1200
6,Bid,0,7870
7,Bid,0,25833
5,Ask,4805,1000
3,Ask,4805,200
0,Bid,0,8733
8,Bid,0,30154
7,Bid,0,4013
6,Bid,0,14990
2,Bid,0,928
8,Ask,4806,166
8,Bid,0,5022
7,Ask,4806,105
4,Ask,4806,100
3,Bid,0,14434
0,Bid,0,2354
7,Bid,0,9115
4,Bid,0,29373
4,Ask,4806,200
7,Bid,0,19946
4,Bid,4806,800
8,Bid,0,13933
3,Bid,0,6592
7,Ask,4806,100
0,Bid,4807,300
4,Bid,4807,500
9,Ask,4807,400
9,Bid,0,1436
2,Ask,4807,331
7,Bid,0,14787
6,Ask,4807,600
1,Ask,4807,300
1,Bid,0,8582
1,Bid,0,29963
5,Bid,4808,100
0,Ask,4807,800
7,Ask,4807,2600
3,Bid,0,15775
3,Bid,0,8697
7,Bid,0,17933
7,Bid,0,26699
1,Ask,4807,100
2,Ask,4807,1000
6,Bid,0,8206
4,Bid,0,7617
6,Bid,0,20359
4,Bid,4807,1000
9,Bid,0,1758
1,Ask,4807,1000
6,Bid,0,16174
9,Bid,4807,100
9,Bid,0,9225
1,Bid,0,23498
7,Bid,0,24435
0,Bid,4807,200
2,Ask,4807,6200
9,Bid,4807,5000
7,Bid,0,27090
3,Ask,4807,100
9,Bid,0,18439
9,Bid,4807,200
6,Ask,4807,1200
7,Bid,4807,5000
5,Bid,0,24684
5,Ask,4807,2900
3,Ask,4807,100
9,Bid,0,2171
5,Bid,0,13744
0,Bid,0,20094
2,Bid,4806,1700
8,Ask,4806,100
2,Bid,4807,1200
9,Ask,4807,600
7,Bid,0,21233
4,Ask,4807,100
2,Bid,0,1917
2,Bid,4807,100
5,Ask,4807,100
2,Bid,0,5242
7,Bid,0,5330
5,Bid,0,11988
9,Bid,0,21175
9,Bid,0,29746
1,Bid,0,25566
3,Bid,0,25973
4,Bid,4807,300
3,Ask,4808,500
9,Ask,4808,1158
9,Bid,0,12096
7,Bid,0,1878
8,Bid,0,15540
0,Ask,4808,131
9,Bid,0,2725
3,Ask,4808,200
1,Bid,0,23907
7,Ask,4808,1000
4,Bid,0,10820
0,Bid,0,10868
3,Bid,0,9643
8,Bid,0,7242
3,Bid,4809,5000
2,Ask,4809,400
2,Bid,0,19583
9,Bid,0,14952
9,Bid,0,8399
8,Bid,0,1618
0,Ask,4809,200
7,Bid,0,18698
7,Ask,4809,100
6,Ask,4809,100
0,Ask,4809,300
3,Bid,4809,100
0,Bid,0,29960
5,Bid,4809,200
9,Bid,0,7787
6,Bid,0,3784
8,Bid,0,21381
4,Ask,4809,250
8,Bid,0,28094
6,Bid,0,19218
8,Ask,4809,1200
9,Bid,0,29310
7,Bid,0,16972
9,Bid,0,3733
7,Bid,4809,1000
9,Ask,4809,100
8,Ask,4809,200
9,Bid,4809,200
7,Bid,0,18668
5,Bid,4809,194
0,Ask,4809,100
3,Ask,4809,125
4,Ask,4809,166
7,Bid,0,1299
2,Ask,4809,165
1,Bid,4809,813
6,Bid,4809,166
7,Bid,0,9611
2,Bid,0,16586
5,Bid,0,1260
6,Bid,4809,1000
7,Bid,4809,352
0,Ask,4809,800
6,Bid,4809,7708
0,Bid,0,30557
5,Ask,4809,100
8,Bid,0,30386
5,Bid,0,29536
1,Ask,4809,200
6,Bid,0,23284
5,Ask,4809,100
6,Ask,4809,100
5,Bid,0,3790
7,Bid,4809,200
6,Bid,4809,500
8,Bid,0,30780
1,Bid,0,11780
6,Ask,4810,3000
6,Ask,4810,100
8,Bid,0,24304
8,Bid,0,19627
6,Ask,4810,200
3,Bid,0,13504
3,Bid,0,6242
6,Ask,4810,400
2,Ask,4810,100
4,Bid,4810,1000
5,Bid,0,26325
3,Bid,4810,100
5,Bid,0,29191
6,Ask,4810,200
4,Bid,0,15339
4,Bid,0,15852
4,Bid,0,11499
6,Ask,4809,100
3,Bid,4810,100
2,Bid,4809,800
4,Bid,0,12762
1,Bid,4809,300
1,Bid,0,26493
7,Bid,0,28311
0,Bid,0,19119
9,Bid,4809,1000
5,Ask,4809,200
3,Bid,0,23354
9,Bid,0,14317
3,Bid,0,5038
0,Bid,4809,1000
7,Ask,4809,800
1,Bid,0,14609
8,Bid,0,30965
9,Bid,4809,200
3,Bid,4809,100
8,Ask,4809,100
6,Bid,4809,1000
7,Bid,0,18921
3,Bid,0,28187
7,Bid,0,7393
2,Ask,4809,2000
6,Bid,0,26014
5,Bid,0,17556
9,Ask,4809,200
7,Bid,0,27602
2,Ask,4809,2000
7,Bid,4809,1000
0,Bid,0,24321
5,Bid,4809,1000
4,Ask,4809,100
6,Ask,4809,1000
0,Bid,0,11062
4,Bid,0,17503
3,Ask,4809,1000
6,Bid,0,5209
7,Bid,0,10073
0,Bid,0,25899
5,Bid,0,8153
0,Ask,4809,100
3,Bid,0,30967
4,Ask,4809,500
5,Bid,4809,200
4,Bid,0,14268
8,Ask,4809,800
1,Bid,4809,300
7,Ask,4809,800
7,Bid,4809,100
1,Bid,0,11698
2,Bid,4809,100
5,Ask,4809,500
8,Ask,4810,100
0,Bid,4810,300
1,Bid,0,19345
7,Bid,4810,500
4,Bid,0,13137
4,Bid,0,27066
4,Ask,4809,2971
0,Bid,4809,600
6,Ask,4809,1921
9,Ask,4809,1586
3,Ask,4809,414
8,Bid,0,5513
3,Bid,0,27166
3,Bid,0,22512
7,Bid,4809,200
8,Ask,4809,100
0,Ask,4809,486
0,Ask,4809,300
4,Bid,4809,500
2,Bid,0,29917
3,Ask,4809,700
9,Bid,0,26211
2,Bid,0,27635
1,Bid,0,4186
4,Bid,4808,100
4,Ask,4809,300
4,Ask,4809,500
0,Bid,0,20955
2,Bid,0,19203
5,Ask,4809,100
3,Bid,0,10866
1,Bid,4809,100
7,Bid,0,14049
1,Bid,0,24411
1,Ask,4809,400
6,Bid,0,11401
0,Bid,0,12897
8,Bid,0,29743
7,Bid,4809,1000
5,Bid,0,3193
5,Ask,4809,100
6,Bid,0,28088
5,Bid,0,13537
3,Bid,0,877
1,Bid,4809,400
0,Bid,0,12629
8,Bid,0,3759
9,Bid,0,24367
7,Bid,0,3620
0,Bid,0,30512
3,Ask,4809,1100
4,Ask,4809,1200
1,Bid,4809,1000
7,Bid,4809,200
5,Bid,4809,100
9,Bid,0,24244
0,Bid,0,26687
0,Bid,4809,100
7,Bid,0,28351
1,Bid,0,29567
7,Bid,0,7751
2,Bid,4809,200
4,Ask,4809,3000
0,Bid,0,21642
4,Bid,0,11691
6,Ask,4809,100
8,Bid,0,3293
6,Ask,4809,100
6,Bid,4809,1900
4,Bid,0,13819
0,Ask,4809,452
8,Bid,0,13170
5,Ask,4808,100
2,Bid,0,2336
9,Bid,0,21023
6,Bid,0,9119
2,Bid,0,17815
4,Ask,4808,5000
4,Bid,0,19380
3,Bid,4808,4800
6,Bid,0,6489
5,Bid,0,29419
6,Bid,0,25798
6,Ask,4808,100
5,Bid,0,7831
3,Bid,0,7399
9,Bid,4808,600
0,Bid,0,27132
7,Ask,4808,900
2,Ask,4808,200
4,Bid,0,28163
8,Bid,0,187
4,Bid,0,7223
1,Bid,4808,5000
9,Ask,4808,200
8,Bid,0,15724
6,Ask,4808,500
7,Bid,0,23998
2,Bid,0,16372
1,Ask,4808,200
6,Bid,0,3598
7,Bid,4808,100
4,Ask,4808,100
5,Bid,0,22056
3,Bid,0,14104
4,Ask,4808,1000
4,Bid,4808,300
6,Bid,0,15570
5,Bid,4808,100
9,Bid,4808,1400
4,Bid,4808,1000
4,Ask,4808,285
0,Bid,0,673
9,Bid,4808,100
8,Ask,4808,100
3,Bid,0,17397
2,Ask,4808,300
0,Bid,0,24522
9,Bid,0,24136
8,Bid,0,25416
3,Bid,0,12666
7,Ask,4808,100
9,Bid,4808,100
6,Bid,0,22519
4,Bid,0,25465
5,Ask,4808,100
4,Ask,4808,100
6,Bid,0,26033
0,Bid,4808,100
2,Bid,0,14075
4,Bid,4808,100
3,Bid,0,16847
2,Ask,4808,1200
0,Bid,0,17511
7,Bid,0,4411
1,Ask,4809,1000
8,Bid,4809,2000
7,Bid,0,8341
0,Ask,4809,2000
2,Bid,4809,500
9,Ask,4809,500
9,Bid,0,5417
6,Bid,4809,1000
0,Bid,0,20947
6,Ask,4809,100
3,Bid,4809,5000
9,Bid,0,18642
2,Ask,4809,1000
8,Bid,0,23519
6,Ask,4809,1800
9,Bid,4809,200
5,Bid,0,15479
8,Ask,4809,1200
9,Ask,4809,2000
4,Bid,4809,2000
4,Ask,4809,2000
5,Bid,0,2601
9,Ask,4809,200
1,Bid,0,8568
5,Bid,0,29195
8,Ask,4809,1000
0,Bid,0,13330
2,Bid,0,5032
5,Bid,0,8720
9,Bid,0,23842
8,Bid,0,27735
1,Bid,4809,2000
6,Bid,4809,2000
1,Ask,4809,500
2,Ask,4809,500
8,Bid,4809,500
5,Bid,0,10143
8,Bid,4809,2000
1,Ask,4809,5000
6,Bid,0,17532
1,Bid,4809,2000
9,Bid,0,12403
9,Bid,0,127
5,Bid,0,15132
2,Bid,4809,1100
9,Ask,4809,900
4,Ask,4809,100
2,Bid,4809,100
5,Ask,4809,200
3,Bid,0,14674
3,Ask,4809,780
9,Bid,4809,400
6,Bid,0,29108
2,Ask,4809,2270
1,Bid,0,24248
9,Ask,4809,400
6,Bid,0,11679
2,Bid,4809,200
4,Bid,0,23450
1,Bid,4809,100
4,Bid,4809,100
0,Bid,0,295
5,Bid,4809,400
5,Bid,0,14726
5,Bid,0,14079
9,Bid,0,5740
0,Ask,4809,600
5,Bid,4809,500
9,Bid,0,6105
9,Bid,0,5941
6,Bid,4809,300
0,Bid,0,7563
3,Bid,4809,1186
2,Ask,4809,800
6,Bid,4809,200
8,Ask,4809,400
3,Bid,0,4363
1,Bid,0,26026
4,Ask,4809,100
3,Bid,4809,400
2,Ask,4809,164
8,Bid,0,19758
1,Ask,4808,1000
9,Bid,4808,400
6,Bid,4808,100
2,Bid,0,3628
6,Ask,4808,200
2,Bid,0,2197
0,Bid,0,28940
5,Ask,4808,900
4,Ask,4809,100
1,Bid,4808,1800
6,Bid,0,31062
5,Bid,0,1674
2,Bid,0,15754
4,Bid,0,12464
1,Bid,4808,2000
3,Ask,4808,2000
1,Bid,4808,1200
1,Bid,0,24474
3,Bid,4808,100
0,Bid,4808,500
1,Bid,4808,100
2,Ask,4808,100
6,Bid,4808,200
7,Bid,0,3590
4,Bid,0,9299
9,Bid,0,10874
4,Bid,0,27665
5,Bid,0,1233
5,Bid,4807,121
1,Bid,0,14335
0,Bid,4807,100
3,Bid,4806,800
1,Bid,0,21379
7,Bid,0,17971
9,Bid,0,26302
3,Ask,4806,4800
8,Bid,0,15752
0,Bid,0,10872
6,Bid,0,7764
8,Ask,4806,3000
0,Ask,4806,1100
9,Bid,0,6002
5,Bid,4806,200
6,Bid,0,13178
2,Bid,0,23732
9,Bid,0,10430
